l,e,f,t,_,e,y,e
20,21,20,20,20,21,20,20,20,20,20,20,20,20,20,20,20,19,21,20,20,20,21,21,21,22,24,25,24,24,24,24,23,22,22,21,21,21,21,22,21,20,20,21,20,20,20,20,21,21,21,20,20,19,20,20,20,20,20,20,20,21,21,21,21,21,21,22,21,22,22,22,21,22,22,21,21,22,21,21,22,21,21,21,20,21,21,21,21,20,22,22,22,20,21,21,22,21,21,21,21,22,22,21,22,20,22,23,24,23,25,26,25,25,24,23,23,24,23,26,26,25,25,23,24,24,24,24,24,26,24,24,23,24,24,24,24,24,23,23,22,23,24,26,24,24,24,23,24,23,24,24,25,24,24,24,24,23,24,24,25,24,24,25,25,24,25,25,25,25,25,25,24,25,25,25,25,25,24,26,24,25,25,25,24,25,25,24,25,25,25,24,25,25,25,25,25,24,23,23,23,23,23,22,22,22,23,24,24,25,25,25,25,26,28,27,29,31,34,33,35,37,39,41,42,45,46,46,44,42,44,41,43,43,42,41,42,41,41,44,44,43,43,43,44,42,42,43,41,43,42,41,42,43,44,44,43,44,44,43,43,40,42,44,44,41,43,44,44,42,43,44,45,44,44,45,43,44,44,43,45,43,44,45,45,45,45,45,45,46,44,45,46,45,44,44,45,45,44,44,43,45,45,44,40,40,39,39,38,38,37,37,35,35,35,35,35,35,34,36,36,36,34,35,35,34,34,34,33,33,33,33,33,34,34,32,33,34,34,37,34,34,34,34,33,33,33,33,32,33,33,33,33,32,33,33,33,33,32,33,33,33,33,33,33,33,33,33,33,32,32,32,32,32,32,34,36,36,36,36,36,36,36,36,36,36,37,37,37,37,36,36,36,36,36,36,36,37,37,36,38,38,37,35,34,33,33,32,34,32,32,33,32,33,34,33,32,34,35,34,33,33,32,32,32,33,34,33,33,33,36,37,36,35,33,32,30,28,28,26,25,25,25,25,25,25,24,26,25,25,25,25,25,25,25,25,25,24,26,25,25,26,25,24,23,23,22,22,22,22,22,22,22,22,21,22,22,22,22,21,22,23,24,24,24,23,25,25,24,25,25,24,25,25,25,25,24,25,25,25,25,25,25,24,25,25,25,25,25,25,23,24,23,23,23,23,23,23,22,22,22,22,22,22,23,22,22,23,22,22,22,21,22,21,21,22,23,22,21,21,21,21,22,21,21,22,22,22,22,21,23,24,23,25,24,24,23,23,24,24,24,24,24,24,24,24,25,24,25,24,25,24,25,25,25,25,23,22,23,23,23,23,23,21,21,22,22,22,22,24,24,24,24,24,24,24,24,25,24,24,25,25,25,25,25,24,24,24,24,24,25,25,24,25,25,25,25,25,25,26,26,24,23,22,23,23,23,23,23,23,24,24,24,24,25,25,25,26,25,26,26,26,27,28,27,27,27,27,27,28,28,28,27,28,27,28,27,28,28,29,29,29,28,27,26,26,25,26,25,25,25,26,27,28,27,28,27,28,28,27,28,27,27,27,27,27,27,27,27,27,27,29,28,26,25,25,26,26,25,25,24,25,25,24,24,24,25,25,25,26,25,25,25,25,24,25,25,24,24,24,25,24,26,25,25,24,24,24,24,25,24,25,24,24,26,26,27,26,27,27,27,26,27,26,26,27,26,27,26,27,26,26,28,28,27,26,25,26,25,25,24,24,25,25,24,25,24,25,25,24,24,25,25,25,24,25,25,25,25,25,24,25,24,25,25,24,25,27,27,29,28,29,29,28,28,28,28,28,28,28,28,29,29,29,27,28,28,28,28,28,28,28,28,28,29,28,29,29,29,28,28,28,29,28,28,28,28,27,28,28,28,28,29,29,28,28,29,29,30,29,27,26,25,25,25,25,25,25,24,25,26,24,24,24,25,25,25,25,25,24,23,25,27,28,27,28,27,28,28,28,27,26,28,28,27,28,28,28,28,28,28,27,26,25,25,26,27,27,26,25,26,26,24,25,25,25,25,24,24,25,25,26,29,28,28,28,27,29,27,28,28,28,27,28,27,28,28,28,28,28,28,28,28,27,28,27,29,29,29,29,28,29,28,26,25,24,25,24,24,24,24,24,25,25,24,25,25,25,24,24,24,24,24,26,27,28,27,28,27,28,28,28,28,28,29,29,29,29,28,28,28,28,28,28,28,28,27,28,28,28,26,25,25,25,25,24,25,25,26,25,25,25,25,25,25,26,25,25,25,24,24,24,24,26,24,25,25,25,26,25,26,26,24,25,26,26,26,26,25,26,25,25,25,25,25,25,24,24,23,24,24,24,24,24,24,26,27,27,27,27,27,26,27,28,26,27,27,26,27,27,27,27,28,26,26,25,25,25,25,24,25,24,25,25,25,25,25,25,25,25,24,26,24,24,24,24,26,26,27,26,26,26,26,27,26,27,27,26,27,27,27,28,27,27,27,27,27,27,27,26,27,26,26,27,28,28,27,28,28,28,27,26,27,27,27,28,27,26,27,27,27,27,27,27,27,27,27,28,27,27,27,28,28,27,28,28,27,27,29,28,28,28,28,29,28,28,28,28,28,28,27,26,27,28,28,29,31,29,26,27,30,28,26,27,25,26,25,24,25,24,24,24,23,24,24,24,23,24,24,25,25,24,25,26,26,27,26,27,27,28,29,29,28,27,26,25,26,24,25,24,24,25,26,26,27,26,26,26,26,27,27,26,27,27,27,25,26,26,26,27,26,26,25,25,25,26,26,26,27,26,26,26,26,27,26,25,26,25,26,26,26,26,27,27,27,27,27,26,28,26,27,27,27,27,28,27,27,27,27,27,26,27,26,27,27,28,28,28,28,27,27,28,27,28,28,27,28,28,28,28,28,27,28,28,28,28,28,28,28,28,28,28,28,28,29,28,28,29,27,29,27,29,28,29,29,28,28,29,28,28,28,28,28,28,29,28,28,28,29,28,28,29,28,28,28,28,28,29,29,29,30,28,27,27,27,27,28,27,27,26,26,26,26,26,26,26,26,25,26,25,25,25,25,24,25,25,25,25,25,25,25,25,26,24,25,26,25,25,26,25,26,26,25,25,25,25,25,24,25,26,27,27,28,28,27,28,28,28,28,28,28,28,27,28,28,29,28,27,26,26,26,26,26,26,26,25,25,25,25,24,24,25,25,25,25,25,25,25,24,25,25,23,24,24,24,24,25,24,25,24,24,25,24,26,26,28,27,26,27,28,28,28,27,28,27,27,29,26,28,28,28,28,27,28,27,27,27,27,27,27,28,28,28,28,28,28,28,28,28,28,27,28,28,29,28,27,26,25,25,25,25,24,24,25,25,24,23,24,24,24,24,24,23,24,24,24,23,23,24,24,23,25,26,26,25,25,25,25,25,26,25,26,25,25,25,25,25,26,25,26,26,25,25,26,25,26,25,27,28,27,26,27,27,26,25,26,26,25,26,25,25,27,26,26,25,25,25,25,25,24,24,25,24,23,24,24,25,24,24,24,24,25,25,25,25,25,27,28,28,28,28,28,28,28,28,28,28,28,28,28,27,28,27,28,27,28,28,27,28,28,27,27,28,27,28,28,26,25,24,24,23,25,27,27,27,27,27,27,27,27,27,27,27,28,28,27,27,27,27,28,27,26,25,24,24,24,24,24,24,23,23,22,23,23,23,23,24,24,23,23,23,23,23,24,24,24,24,24,24,23,23,23,23,23,23,24,23,23,23,23,25,25,26,26,27,26,26,26,26,27,27,26,27,27,27,27,27,27,27,26,27,26,28,28,27,27,28,28,27,27,27,27,27,27,27,28,28,27,27,27,27,29,28,27,26,27,27,25,25,25,24,24,25,25,26,26,26,27,27,27,27,27,26,27,27,27,27,27,28,27,28,27,28,28,28,26,25,26,25,25,25,25,25,25,25,25,25,26,27,27,27,27,28,28,27,27,27,28,27,27,28,27,28,28,28,27,27,28,28,28,29,27,27,27,28,28,28,29,27,27,26,26,26,26,26,25,24,24,24,24,24,25,24,25,25,25,24,25,24,25,25,25,24,24,25,25,25,24,23,24,24,24,25,24,24,25,24,25,27,27,27,28,28,28,27,27,27,29,26,27,28,28,28,27,27,27,28,27,27,27,28,28,27,26,24,23,23,23,24,23,24,24,24,24,24,24,23,23,23,23,23,23,23,23,22,23,23,23,23,23,24,24,23,23,23,24,24,24,23,24,23,24,23,24,23,24,24,24,24,24,25,26,25,26,26,26,26,26,26,26,26,26,26,27,27,26,26,27,26,26,26,26,28,28,26,27,27,27,26,26,26,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,26,27,27,27,27,26,27,27,27,27,27,27,27,26,26,25,24,23,23,23,24,23,23,23,23,23,24,23,23,23,24,23,23,23,23,23,23,23,23,22,22,23,23,23,23,23,23,22,23,22,23,23,23,23,23,23,22,21,22,23,24,25,23,23,22,23,22,23,22,23,25,26,26,27,27,26,27,27,27,27,27,27,26,28,28,28,28,27,28,27,28,28,28,29,29,29,28,28,29,29,29,29,29,28,28,28,29,28,28,28,28,26,26,26,25,25,25,26,24,25,26,25,26,25,25,25,26,26,26,25,25,27,26,26,26,25,25,24,25,26,25,26,24,25,27,27,27,28,27,27,28,27,27,27,27,28,27,27,28,27,27,28,27,27,27,27,26,25,25,25,25,25,24,24,24,24,24,23,23,23,24,26,28,27,27,28,27,27,27,27,27,27,27,28,27,28,28,28,27,28,27,27,26,24,24,24,24,25,24,26,25,24,25,24,25,25,24,25,24,25,25,24,25,25,25,24,25,25,25,25,25,24,25,25,24,25,25,24,25,24,24,24,24,25,24,25,24,24,26,27,27,28,26,26,26,24,25,25,25,24,24,25,27,27,27,27,28,28,28,27,28,27,27,27,27,28,27,28,27,28,27,28,27,28,29,28,27,28,27,28,28,28,29,28,28,29,28,28,27,29,29,29,28,29,30,29,31,31,32,32,31,29,28,27,27,27,27,27,27,27,27,27,27,27,27,27,26,27,27,28,27,29,29,30,30,31,31,32,31,29,29,29,31,30,30,31,31,31,30,30,31,30,30,30,30,29,29,30,30,30,30,29,28,28,28,27,27,28,27,28,27,27,27,28,27,28,27,27,26,27,27,28,28,28,27,27,27,26,26,27,28,28,29,30,33,35,36,38,40,45,47,48,50,48,47,47,45,46,46,46,46,46,46,44,45,45,45,45,46,46,46,46,47,46,47,46,48,47,48,48,45,46,47,46,48,46,44,44,44,43,43,43,43,44,44,43,44,45,44,42,44,43,44,42,41,44,46,47,47,47,47,47,46,46,46,46,47,48,47,47,47,48,49,48,48,49,48,49,48,48,48,48,47,47,48,48,49,48,48,46,45,43,44,44,43,44,44,44,44,45,45,46,43,43,43,43,43,43,43,44,43,42,42,41,41,42,45,48,47,46,45,46,47,47,47,45,47,46,47,46,46,45,46,46,46,46,48,47,47,47,47,47,48,47,48,48,48,49,47,48,48,48,48,48,49,49,50,50,50,51,50,50,49,50,50,50,50,49,49,48,49,49,48,48,46,47,48,46,47,48,47,46,44,42,42,43,42,42,44,43,42,44,44,44,44,45,46,45,44,43,43,47,48,49,46,44,44,44,45,45,46,46,44,44,45,43,42,42,44,43,44,43,43,44,44,44,44,44,43,43,45,43,44,44,47,46,45,45,44,49,48,45,45,44,44,44,45,45,44,46,49,49,50,49,49,49,50,48,49,48,48,48,48,48,49,49,50,49,49,50,49,49,48,49,46,46,44,44,44,43,43,42,43,42,43,44,44,46,46,44,44,44,47,50,53,49,47,46,45,44,43,45,48,47,47,47,49,49,49,50,50,51,49,51,51,52,51,51,51,52,51,51,49,50,49,49,50,49,45,39,39,40,40,44,45,44,47,44,45,46,53,52,51,49,48,48,48,48,49,49,49,50,49,49,49,48,48,47,49,48,48,48,49,48,49,48,49,50,51,50,51,51,50,50,50,49,49,49,50,49,50,49,49,49,51,51,51,51,51,51,51,48,46,45,48,47,46,46,45,44,45,43,45,44,44,42,44,45,44,45,44,43,43,43,43,43,43,44,43,43,43,42,44,46,45,44,43,43,41,43,42,44,42,43,42,44,43,42,42,43,43,43,47,48,48,50,50,50,51,50,50,50,50,50,49,49,49,50,50,49,49,50,49,49,49,48,48,50,50,47,45,44,42,42,42,41,41,40,42,41,44,46,48,46,47,49,47,46,46,48,48,47,48,48,47,48,48,45,44,44,43,42,44,43,45,46,47,48,46,45,45,46,47,48,48,49,46,46,46,45,45,47,48,49,49,49,49,50,50,49,49,48,48,49,49,49,49,49,49,49,48,50,50,50,50,50,51,51,51,51,52,51,51,51,52,51,51,51,51,51,51,51,51,51,51,52,52,52,52,52,52,51,52,52,52,52,51,51,52,51,50,51,51,52,51,52,52,53,53,52,51,51,50,52,53,52,53,53,52,52,52,50,52,51,50,51,50,49,50,50,51,50,50,51,50,50,50,45,45,46,47,48,47,47,46,47,46,48,46,45,45,45,45,44,45,45,44,42,41,47,46,46,44,46,45,46,46,44,45,46,47,47,49,49,48,47,48,49,49,49,50,51,51,50,50,50,48,49,46,48,45,50,47,46,48,49,44,42,43,41,42,41,50,50,51,45,46,47,46,47,48,46,46,49,46,46,46,47,48,48,47,48,47,48,47,49,49,48,48,47,48,48,48,48,48,48,48,46,48,48,47,47,47,46,45,44,41,40,40,41,41,42,41,41,39,40,39,40,40,39,39,40,40,39,40,43,44,44,44,45,45,45,44,45,44,44,45,45,46,46,46,47,47,46,46,46,47,49,49,50,47,49,49,49,49,47,47,45,46,45,44,45,45,44,44,45,44,47,48,48,49,50,40,41,45,46,46,48,48,47,48,46,46,48,47,47,47,46,47,47,47,48,46,47,48,47,47,48,48,47,49,48,48,48,48,47,47,47,46,47,50,50,48,51,50,50,49,47,46,48,45,49,50,48,47,48,46,47,48,50,49,49,50,46,46,45,46,44,43,43,44,44,44,44,44,47,48,49,49,48,48,48,48,50,48,49,50,50,49,50,50,49,51,51,49,50,49,50,50,51,51,51,49,49,49,51,54,51,50,49,49,51,49,51,51,51,51,51,49,51,51,49,48,47,47,48,47,43,42,39,39,40,41,41,41,41,41,40,42,41,41,41,40,41,41,42,41,39,39,39,41,41,41,41,40,40,40,41,43,43,44,43,43,43,43,41,42,41,41,43,44,43,42,41,42,43,42,43,45,48,48,47,48,47,48,48,48,49,48,49,49,49,50,50,50,49,50,50,50,50,50,50,51,52,51,51,50,49,48,46,45,44,44,43,44,43,43,43,43,43,43,43,42,44,43,45,46,48,46,47,48,49,49,49,49,47,48,47,48,47,47,48,47,47,47,47,46,46,48,47,47,48,46,46,46,47,47,47,48,47,49,48,49,48,48,47,48,48,48,49,48,48,47,47,47,49,48,48,48,49,49,48,49,50,48,50,51,55,54,54,53,54,54,54,54,54,52,52,54,54,54,52,53,53,55,53,52,54,55,53,53,53,54,54,54,54,55,55,52,54,53,53,53,54,54,54,55,54,54,54,54,54,55,54,53,52,55,56,55,56,54,54,55,55,60,58,60,59,60,58,58,58,59,59,59,55,55,55,55,54,56,56,56,55,54,55,56,55,55,55,55,56,54,56,54,55,55,54,55,55,55,55,55,55,55,54,56,54,63,62,60,65,63,54,55,55,54,56,55,55,57,55,63,63,55,54,55,55,56,56,60,59,59,58,59,55,56,54,53,52,53,52,55,55,55,54,52,52,50,51,54,51,53,53,52,50,51,60,64,61,61,61,61,59,58,50,53,55,55,57,57,54,56,52,50,50,53,51,51,63,50,63,50,66,51,53,52,52,52,51,52,49,50,52,52,48,47,51,52,49,49,50,49,47,48,47,46,50,53,49,58,56,53,50,49,48,47,46,48,48,45,44,48,46,47,47,48,49,50,49,49,49,49,48,48,49,50,48,47,47,49,49,48,50,48,48,49,50,49,51,51,50,50,51,50,51,51,50,49,50,50,50,50,50,51,50,51,50,50,51,50,52,51,51,51,49,50,51,50,51,49,51,52,52,50,50,50,49,49,50,51,50,50,50,51,52,52,51,50,49,50,49,49,49,48,48,49,48,49,50,49,49,50,51,49,48,54,51,54,51,48,53,47,47,47,47,48,47,47,47,47,50,48,47,46,43,47,47,48,50,54,55,52,51,52,51,53,54,54,54,53,52,53,53,52,52,52,50,50,51,52,57,51,57,51,51,50,51,52,51,51,51,52,52,52,52,52,52,51,49,50,51,51,51,51,52,52,51,52,52,60,60,59,59,55,53,54,53,53,54,56,56,55,52,52,51,50,51,52,52,53,55,54,53,53,55,55,58,56,57,53,52,52,51,53,52,52,52,51,50,49,50,49,49,51,50,48,48,48,48,50,52,51,52,51,48,49,48,46,46,48,47,47,47,47,47,47,48,49,47,47,47,49,48,48,48,49,48,48,49,49,48,48,50,49,48,48,48,49,48,47,48,49,49,48,49,50,50,49,50,50,50,50,49,50,50,48,49,50,48,49,49,48,48,49,49,50,49,48,49,48,49,49,48,48,48,50,48,48,47,48,47,47,48,48,48,49,49,49,49,49,48,48,49,49,49,49,49,49,49,48,48,48,49,49,48,48,48,49,49,48,49,49,49,47,48,48,48,46,48,48,49,50,49,47,48,49,50,47,48,47,47,48,49,49,48,49,49,47,48,49,47,47,49,47,48,48,49,49,48,47,46,46,49,46,48,48,46,48,49,47,47,48,47,48,46,48,48,48,48,48,48,48,47,47,47,48,47,48,48,47,48,47,47,48,46,48,46,48,48,47,46,46,47,47,47,47,47,47,48,47,48,50,50,49,50,48,48,48,47,47,47,49,48,48,47,47,48,47,46,48,48,47,47,48,47,49,47,48,48,48,47,49,50,48,48,50,50,50,50,51,50,49,50,51,50,50,50,50,49,55,51,51,54,57,54,52,54,52,55,51,52,55,51,53,53,54,53,57,53,57,55,55,53,54,56,54,56,51,51,51,55,56,60,56,53,56,55,56,58,51,53,52,50,51,54,57,57,59,46,46,45,44,44,44,44,43,43,44,43,44,43,43,43,43,43,44,43,44,45,44,44,44,43,44,43,43,43,43,43,44,44,43,44,43,45,45,43,43,43,44,43,45,44,45,44,43,44,44,43,44,44,44,44,44,44,44,45,44,43,44,44,44,44,45,45,44,45,44,44,44,44,44,43,43,44,43,44,43,44,43,43,42,42,41,41,39,39,39,38,38,38,36,37,38,38,38,37,38,38,37,37,37,37,36,36,36,37,36,36,36,36,35,34,32,33,31,30,31,30,29,30,29,30,29,29,29,29,28,28,28,30,28,29,29,30,30,29,30,29,29,29,29,29,29,29,29,30,30,30,29,29,29,29,30,29,29,29,29,29,30,29,28,29,29,30,30,29,29,29,29,29,29,29,29,29,29,29,30,29,29,29,29,29,29,29,29,29,30,30,29,30,30,30,31,29,29,29,29,29,29,30,29,30,30,30,29,29,29,28,28,28,28,29,29,29,29,28,29,29,29,29,29,29,29,29,30,30,30,28,29,30,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,30,29,29,29,29,29,29,30,32,33,32,31,31,30,30,29,29,29,29,29,29,29,29,30,29,29,29,29,29,29,29,28,29,29,29,29,29,29,29,30,30,29,29,30,29,29,30,29,30,30,30,29,29,29,29,29,30,33,32,31,34,33,33,33,33,31,32,30,29,29,29,28,29,29,30,30,28,28,28,28,29,28,28,28,28,28,28,28,28,28,29,29,27,28,28,28,28,27,27,27,27,27,27,27,27,27,28,28,27,28,28,28,29,28,29,28,29,28,28,29,28,28,29,28,31,30,30,28,27,28,27,26,27,27,27,26,27,27,27,27,27,27,27,27,26,26,26,27,26,26,26,26,26,26,26,26,26,30,30,29,28,28,28,28,29,29,29,29,29,29,30,28,28,28,28,28,28,29,29,28,28,28,29,29,29,30,29,28,28,29,29,29,29,29,29,29,30,30,30,29,29,30,30,30,29,28,29,29,29,29,29,29,29,30,30,31,31,31,31,31,31,30,31,31,30,30,31,30,30,30,30,30,29,29,30,29,30,30,30,30,29,29,29,30,30,30,30,29,29,29,29,29,29,29,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,29,29,30,30,29,29,29,29,29,29,29,28,28,29,29,30,28,29,29,29,29,29,29,29,29,29,29,28,29,28,29,28,28,28,28,28,30,29,30,29,30,29,29,29,28,29,28,29,29,29,30,30,30,29,29,29,30,29,29,29,28,29,29,29,29,29,29,29,28,28,30,28,29,29,29,28,29,29,28,28,29,28,29,28,29,29,28,29,29,28,29
